image_path,Dataset,Angioectasia,Bleeding,Erosion,Erythema,Foreign Body,Lymphangiectasia,Normal,Polyp,Ulcer,Worms
training\Angioectasia\SEE-AI\image05172.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05173.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05176.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05177.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05676.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05686.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05689.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05690.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05691.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05692.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05694.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05695.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05696.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05697.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05698.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05699.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05702.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05705.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05706.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05707.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05708.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05709.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05710.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05713.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05714.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05715.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05716.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05718.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05720.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05721.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05722.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05724.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05725.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05726.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05727.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05730.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05837.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05838.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05873.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image05994.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06050.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06135.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06141.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06143.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06144.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06145.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06582.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06744.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06755.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06758.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06770.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06772.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06774.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image06886.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07086.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07096.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07147.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07173.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07264.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07265.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07267.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07268.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07269.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07270.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07271.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07273.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07274.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07275.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07277.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07282.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07283.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07284.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07286.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07289.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07290.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07291.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07292.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07293.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07295.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07297.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07324.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07758.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07761.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07778.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07906.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07979.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image07980.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08061.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08068.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08070.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08073.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08148.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08345.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08346.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08347.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08348.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08349.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08352.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08379.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08380.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08381.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08386.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08423.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08433.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08434.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08436.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08439.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08440.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08455.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08466.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08467.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08552.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08557.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08566.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08578.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08579.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08580.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08606.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08614.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08616.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08617.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08618.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08623.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08752.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08760.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08761.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08762.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08765.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08767.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08768.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08769.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08770.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08772.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08773.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08775.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08779.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08905.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08914.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08915.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08948.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08949.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08950.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08951.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08952.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08954.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08956.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08962.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08963.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08964.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08965.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08968.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08970.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08971.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08974.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08977.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08978.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08982.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08983.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08984.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08985.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08986.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image08991.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09143.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09171.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09226.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09227.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09228.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09231.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09232.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09233.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09262.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09263.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09264.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09265.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09268.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09282.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09392.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09393.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09399.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09481.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09503.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09505.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09506.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09507.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09511.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09512.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09513.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09517.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09518.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09565.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09567.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09585.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
training\Angioectasia\SEE-AI\image09586.jpg,SEE-AI,1,0,0,0,0,0,0,0,0,0
