source,partition,cv_dataset,cv_split,filename,path,phash,dhash,min_phash_dist_to_kvasir,min_dhash_dist_to_kvasir,nearest_kvasir_file
cv2024,training_SEE-AI,SEE-AI,training,image05689.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05689.jpg,c462128b17bc4fbb,c894a7a64ae2b0fc,12,12,8a00709108cd4e2b_17600.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05690.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05690.jpg,c39c196706cb3e9a,c0d0c8c4c4c6c8e8,14,8,d369e4f163df4aba_6864.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05691.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05691.jpg,c03f02c9cf3f8f60,d8ba2c3091e0b0e0,16,9,ad91cf7ca91440aa_5960.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05692.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05692.jpg,956842131b67cbbd,f0b2a238f8f8f4f0,14,8,5e59c7fdb16c4228_26129.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05694.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05694.jpg,d13a94871fe84b35,f0b8811050e1f0f0,14,10,d7a271f233ba4a40_7579.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05695.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05695.jpg,d178958e12e66e71,f0b093a818f2f0f0,12,10,df6b47bafe5143f5_8934.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05696.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05696.jpg,d03a849d1bc70f73,f8b8a1901870e2f0,14,10,bca26705313a4644_46210.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05697.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05697.jpg,941f5de46a3e1ec0,f0f0f83ccee4fcf0,14,9,64440803f87b4843_19293.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05698.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05698.jpg,913f40e136b65bd8,d8f2782e96c1e2f0,12,8,64440803f87b4843_19367.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05699.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05699.jpg,902f57ec42662fb1,c4b85e8d9c36bcd0,16,11,64440803f87b4843_18765.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05702.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05702.jpg,851f45f61fc85a92,ece6e1f16c06c6e0,12,12,04a78ef00c5245e0_48576.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05705.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05705.jpg,c43e50dc1fc94e66,f0bce3f26ce6d0e0,14,12,3ada4222967f421d_2532.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05706.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05706.jpg,d03b55d56a691f24,f0b07d99c4f0f0f0,14,10,8885668afb844852_20643.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05707.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05707.jpg,d4d10b164b4b9eb9,f0b0b0c09024c0d0,14,8,d369e4f163df4aba_14201.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05708.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05708.jpg,c0d618030fdd3f2f,f0a080c0c0d092c0,14,5,eb0203196e284797_3173.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05709.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05709.jpg,c19e047907e66f69,e090a0c8d0d090c0,12,6,7a47e8eacea04e64_63578.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05710.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05710.jpg,c42711d957644eb7,f0f864e4e8f0b4f0,10,8,07c1fa15a20a4398_1561.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05713.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05713.jpg,c592576c1a676f88,f0f0f0f0f0e2d6f0,16,6,d7a271f233ba4a40_7605.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05714.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05714.jpg,943747c853f85ac3,cc9ebcbcdcf0f0f0,12,8,64440803f87b4843_19312.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05715.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05715.jpg,952e45d932e64ef0,f4b6774ebe70f0f0,12,12,fc32def0e7194981_88870.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05716.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05716.jpg,c46c11235ba74fb5,c0a434678b9bdefc,12,13,0728084c8da942d9_23227.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05718.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05718.jpg,954e4a6366b0dadc,f0f0b0b6869c98f0,16,11,5e59c7fdb16c4228_9459.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05720.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05720.jpg,d93604d946b33b96,f0b03c583030f0e0,14,10,04a78ef00c5245e0_12866.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05721.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05721.jpg,d93306dc53931b9c,f0b218d83070f0e0,14,9,dac1e27f7e4d4ef5_4411.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05722.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05722.jpg,853656ea43cf1a0f,e8be3e5f73a3f2f0,14,13,fb86bc87d3874cd7_30548.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05724.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05724.jpg,94c3463f72974a2d,f0f0f0dcbe78f6fc,12,7,5e59c7fdb16c4228_15544.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05725.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05725.jpg,85b152cf424b6b9e,f0f4f8f0f0f0f0f0,12,3,48579eec79784294_18283.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05726.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05726.jpg,849b16f55a876aca,f0f6f0f0f0a2e6e4,14,7,64440803f87b4843_9541.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05727.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05727.jpg,947a43ea4ab47b61,f0f0b8d490f0f0f0,16,7,dca1377dec974312_10525.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05730.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05730.jpg,c095075a1b6b2f3b,f0f0f0f0b0f0f0f0,12,2,5e59c7fdb16c4228_39891.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05837.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05837.jpg,943e43ad1ef84a99,f4ece0bc74e4d8d8,14,10,8a00709108cd4e2b_11722.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05838.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05838.jpg,943e43831ee04fe7,ece8e0a86cf8d8d8,12,9,04a78ef00c5245e0_14189.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05873.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05873.jpg,c16707a30fad3e98,c4c480c0e0e0d0f0,16,6,48579eec79784294_29822.jpg
cv2024,training_SEE-AI,SEE-AI,training,image05994.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image05994.jpg,c46f1395564b2f91,d4a66321b6f4d0e4,14,12,df6b47bafe5143f5_8937.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06050.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06050.jpg,c16a40ed17b43ea7,e0d0f0f0f0f0f0f0,12,3,dac1e27f7e4d4ef5_7393.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06135.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06135.jpg,d5e6023a56993e9c,e0e4f0e0e0f0b2f0,16,4,dac1e27f7e4d4ef5_7426.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06141.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06141.jpg,c1f1155e4acd4b6a,e0dcd2c7e1f0f2f0,14,9,c11b28a8b2344716_46396.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06143.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06143.jpg,8491556f4ecf4e68,f0dcf2fde5f2f0f0,14,8,131368cc17e44240_31450.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06144.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06144.jpg,9497516d46de1bc8,f8dcf8ece472f0f8,12,8,0728084c8da942d9_16504.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06145.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06145.jpg,9587506f1e9a4b69,f0fcd8fc6472b0f8,12,9,04a78ef00c5245e0_48810.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06582.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06582.jpg,c48f4c74138c5fd9,e0e070e88886a4f0,12,9,0728084c8da942d9_16584.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06744.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06744.jpg,919c44d2571e5a7b,fcb6b8ecdc989cf8,10,7,c7084b3556e34619_21429.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06755.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06755.jpg,94ce563753b85a92,f4e6b5160e1ebef8,14,11,131368cc17e44240_31089.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06758.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06758.jpg,91c746631aad6a3d,ccce0e9c9c9c9efc,16,7,5e59c7fdb16c4228_3382.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06770.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06770.jpg,842653735be17a99,e8e4e6f6f6e6f6f0,14,9,d626f4f4a5ac4785_48707.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06772.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06772.jpg,95d456615a7f2b28,f8f0f878b0d8f0f0,16,6,6cb700585c4f4070_21929.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06774.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06774.jpg,948b47784eb87bc4,f0f0f8f8b038b4ec,16,6,64440803f87b4843_18912.jpg
cv2024,training_SEE-AI,SEE-AI,training,image06886.jpg,<CV2024_ROOT>/Dataset/training/Angioectasia/SEE-AI/image06886.jpg,85c65663560f5a3d,fcf6f2f2f2f2f2fc,10,8,bca26705313a4644_29275.jpg
