filename,cv_split,kvasir_file,phash_dist,dhash_dist,ncc
04a78ef00c5245e0_900.jpg,training,04a78ef00c5245e0_900.jpg,0,0,0.9998084177959486
04a78ef00c5245e0_901.jpg,training,04a78ef00c5245e0_901.jpg,0,0,0.9998173708513822
04a78ef00c5245e0_902.jpg,training,04a78ef00c5245e0_902.jpg,0,0,0.9998304773771013
64440803f87b4843_18235.jpg,training,64440803f87b4843_18235.jpg,0,0,0.9995204716647698
64440803f87b4843_18236.jpg,training,64440803f87b4843_18236.jpg,2,0,0.9995743850431289
64440803f87b4843_18238.jpg,training,64440803f87b4843_18238.jpg,0,0,0.9995776712693476
64440803f87b4843_18239.jpg,training,64440803f87b4843_18239.jpg,0,0,0.9995167790186188
64440803f87b4843_18322.jpg,training,64440803f87b4843_18322.jpg,0,0,0.9995451693675286
64440803f87b4843_18324.jpg,training,64440803f87b4843_18323.jpg,2,0,0.9890387252155243
64440803f87b4843_18325.jpg,training,64440803f87b4843_18325.jpg,0,0,0.9995807004381854
64440803f87b4843_18327.jpg,training,64440803f87b4843_18326.jpg,0,0,0.9958166881238039
64440803f87b4843_18328.jpg,training,64440803f87b4843_18328.jpg,0,0,0.9995585138450322
64440803f87b4843_18329.jpg,training,64440803f87b4843_18329.jpg,0,0,0.999541327409847
64440803f87b4843_18377.jpg,training,64440803f87b4843_18377.jpg,0,0,0.9996024058337597
64440803f87b4843_18379.jpg,training,64440803f87b4843_18379.jpg,0,1,0.9995233208981581
64440803f87b4843_18381.jpg,training,64440803f87b4843_18381.jpg,0,0,0.999589486574764
64440803f87b4843_18382.jpg,training,64440803f87b4843_18382.jpg,0,0,0.9996172530628888
64440803f87b4843_18383.jpg,training,64440803f87b4843_18383.jpg,0,1,0.9996201589974895
64440803f87b4843_18384.jpg,training,64440803f87b4843_18384.jpg,2,1,0.9995868974746409
64440803f87b4843_18385.jpg,training,64440803f87b4843_18385.jpg,0,0,0.9995518372784582
64440803f87b4843_18386.jpg,training,64440803f87b4843_18386.jpg,0,2,0.9995067036961865
64440803f87b4843_18388.jpg,training,64440803f87b4843_18388.jpg,0,0,0.9995082418232082
64440803f87b4843_18389.jpg,training,64440803f87b4843_18389.jpg,2,0,0.9995355546832078
64440803f87b4843_18402.jpg,training,64440803f87b4843_18402.jpg,0,0,0.9995432085313528
64440803f87b4843_18403.jpg,training,64440803f87b4843_18403.jpg,0,0,0.9995521488357967
64440803f87b4843_18404.jpg,training,64440803f87b4843_18404.jpg,0,0,0.9995632189034627
64440803f87b4843_18423.jpg,training,64440803f87b4843_18424.jpg,2,0,0.9864700413769982
64440803f87b4843_18424.jpg,training,64440803f87b4843_18424.jpg,0,0,0.9996027839774898
64440803f87b4843_18425.jpg,training,64440803f87b4843_18425.jpg,0,0,0.9996025406950247
64440803f87b4843_18426.jpg,training,64440803f87b4843_18426.jpg,0,0,0.9995955160431086
64440803f87b4843_18427.jpg,training,64440803f87b4843_18427.jpg,0,0,0.9996028807010043
64440803f87b4843_18428.jpg,training,64440803f87b4843_18428.jpg,0,1,0.9995787142221055
64440803f87b4843_18430.jpg,training,64440803f87b4843_18430.jpg,0,1,0.9995874505730706
64440803f87b4843_18432.jpg,training,64440803f87b4843_18432.jpg,0,0,0.9995802481506265
64440803f87b4843_18433.jpg,training,64440803f87b4843_18433.jpg,0,0,0.99957701886814
64440803f87b4843_18455.jpg,training,64440803f87b4843_18455.jpg,0,0,0.9995512508092859
64440803f87b4843_18456.jpg,training,64440803f87b4843_18456.jpg,0,0,0.9995203458766172
64440803f87b4843_18457.jpg,training,64440803f87b4843_18457.jpg,0,0,0.9994963694323917
64440803f87b4843_18460.jpg,training,64440803f87b4843_18460.jpg,0,0,0.9995327442190026
64440803f87b4843_18461.jpg,training,64440803f87b4843_18461.jpg,0,0,0.999501136574815
64440803f87b4843_18462.jpg,training,64440803f87b4843_18462.jpg,0,0,0.9995118848520173
64440803f87b4843_18463.jpg,training,64440803f87b4843_18463.jpg,0,0,0.9995463838380467
64440803f87b4843_18466.jpg,training,64440803f87b4843_18466.jpg,0,2,0.9995446247696192
64440803f87b4843_18467.jpg,training,64440803f87b4843_18467.jpg,0,0,0.9995782941494195
64440803f87b4843_18469.jpg,training,64440803f87b4843_18469.jpg,2,0,0.9995516228097727
64440803f87b4843_18479.jpg,training,64440803f87b4843_18479.jpg,0,0,0.9996084319856402
64440803f87b4843_18480.jpg,training,64440803f87b4843_18480.jpg,0,0,0.9996304098960821
64440803f87b4843_18481.jpg,training,64440803f87b4843_18481.jpg,2,0,0.9996295115184062
64440803f87b4843_18483.jpg,training,64440803f87b4843_18483.jpg,0,0,0.9996087267180446
64440803f87b4843_18485.jpg,training,64440803f87b4843_18485.jpg,2,0,0.9997039496654735
64440803f87b4843_18491.jpg,training,64440803f87b4843_18491.jpg,0,0,0.9997221635324451
64440803f87b4843_18492.jpg,training,64440803f87b4843_18493.jpg,2,0,0.9618320454596574
64440803f87b4843_18493.jpg,training,64440803f87b4843_18493.jpg,0,0,0.9997212550839968
64440803f87b4843_18494.jpg,training,64440803f87b4843_18494.jpg,2,0,0.9997042983295265
64440803f87b4843_18495.jpg,training,64440803f87b4843_18495.jpg,0,1,0.9997138440566155
64440803f87b4843_18497.jpg,training,64440803f87b4843_18497.jpg,0,0,0.9997024016624074
64440803f87b4843_18498.jpg,training,64440803f87b4843_18498.jpg,0,0,0.9997184066386313
64440803f87b4843_18503.jpg,training,64440803f87b4843_18503.jpg,0,0,0.9996695154066284
64440803f87b4843_18504.jpg,training,64440803f87b4843_18504.jpg,2,0,0.9995507369294565
64440803f87b4843_18505.jpg,training,64440803f87b4843_18505.jpg,0,0,0.9995639392523095
64440803f87b4843_18506.jpg,training,64440803f87b4843_18506.jpg,0,1,0.999583480785311
64440803f87b4843_18507.jpg,training,64440803f87b4843_18507.jpg,0,0,0.9995840090785978
64440803f87b4843_18509.jpg,training,64440803f87b4843_18509.jpg,0,0,0.9996092372937634
64440803f87b4843_18510.jpg,training,64440803f87b4843_18510.jpg,0,0,0.9996529877955438
64440803f87b4843_18511.jpg,training,64440803f87b4843_18511.jpg,0,0,0.9996762224763238
64440803f87b4843_18512.jpg,training,64440803f87b4843_18512.jpg,0,1,0.9996800481455499
64440803f87b4843_18513.jpg,training,64440803f87b4843_18513.jpg,0,1,0.9996788427419218
64440803f87b4843_18514.jpg,training,64440803f87b4843_18514.jpg,0,0,0.9996959253369483
64440803f87b4843_18515.jpg,training,64440803f87b4843_18515.jpg,0,0,0.9996786479289741
64440803f87b4843_18516.jpg,training,64440803f87b4843_18516.jpg,0,0,0.9996640130336176
64440803f87b4843_18519.jpg,training,64440803f87b4843_18519.jpg,2,0,0.9996232002855745
64440803f87b4843_18521.jpg,training,64440803f87b4843_18521.jpg,0,0,0.9996281738021885
64440803f87b4843_18523.jpg,training,64440803f87b4843_18523.jpg,0,1,0.9996175245812706
64440803f87b4843_18526.jpg,training,64440803f87b4843_18526.jpg,0,0,0.9996086340871536
64440803f87b4843_18527.jpg,training,64440803f87b4843_18527.jpg,0,0,0.999576242111154
64440803f87b4843_18528.jpg,training,64440803f87b4843_18528.jpg,0,0,0.9995899437805026
64440803f87b4843_18529.jpg,training,64440803f87b4843_18529.jpg,0,0,0.999599663449084
64440803f87b4843_18531.jpg,training,64440803f87b4843_18532.jpg,0,0,0.993122441928337
64440803f87b4843_18532.jpg,training,64440803f87b4843_18532.jpg,2,0,0.9996225894742723
64440803f87b4843_18535.jpg,training,64440803f87b4843_18535.jpg,0,0,0.9995873228136646
64440803f87b4843_18536.jpg,training,64440803f87b4843_18536.jpg,0,0,0.9995960846152468
64440803f87b4843_18539.jpg,training,64440803f87b4843_18539.jpg,0,0,0.9996389863875934
64440803f87b4843_18540.jpg,training,64440803f87b4843_18540.jpg,0,1,0.9996467428736023
64440803f87b4843_18541.jpg,training,64440803f87b4843_18541.jpg,0,0,0.9996386057770458
64440803f87b4843_18542.jpg,training,64440803f87b4843_18542.jpg,0,0,0.9996386501905482
64440803f87b4843_18545.jpg,training,64440803f87b4843_18545.jpg,0,0,0.9996182168978656
64440803f87b4843_18546.jpg,training,64440803f87b4843_18546.jpg,0,0,0.9996099951186311
64440803f87b4843_18547.jpg,training,64440803f87b4843_18547.jpg,0,1,0.999626056032565
64440803f87b4843_18549.jpg,training,64440803f87b4843_18549.jpg,0,1,0.9996154170711256
64440803f87b4843_18551.jpg,training,64440803f87b4843_18551.jpg,0,0,0.9996080095928945
64440803f87b4843_18553.jpg,training,64440803f87b4843_18553.jpg,2,0,0.9996052140849426
64440803f87b4843_18555.jpg,training,64440803f87b4843_18555.jpg,0,0,0.9995985975234849
64440803f87b4843_18556.jpg,training,64440803f87b4843_18556.jpg,0,0,0.9996179065440297
64440803f87b4843_18557.jpg,training,64440803f87b4843_18557.jpg,0,0,0.9996353192144564
64440803f87b4843_18560.jpg,training,64440803f87b4843_18560.jpg,0,0,0.9996405677385046
64440803f87b4843_18562.jpg,training,64440803f87b4843_18562.jpg,0,0,0.9996255383230276
64440803f87b4843_18563.jpg,training,64440803f87b4843_18563.jpg,2,0,0.9996210663858454
64440803f87b4843_18565.jpg,training,64440803f87b4843_18565.jpg,0,0,0.9996345112830511
64440803f87b4843_18566.jpg,training,64440803f87b4843_18566.jpg,0,0,0.9996325091041703
64440803f87b4843_18568.jpg,training,64440803f87b4843_18568.jpg,0,0,0.9996356959230999
64440803f87b4843_18569.jpg,training,64440803f87b4843_18569.jpg,0,0,0.9996252679793245
64440803f87b4843_18570.jpg,training,64440803f87b4843_18570.jpg,0,0,0.9996072785857414
64440803f87b4843_18571.jpg,training,64440803f87b4843_18571.jpg,0,0,0.9996009815834257
64440803f87b4843_18572.jpg,training,64440803f87b4843_18572.jpg,0,1,0.9996229331254386
64440803f87b4843_18574.jpg,training,64440803f87b4843_18573.jpg,0,0,0.9930428956462583
64440803f87b4843_18577.jpg,training,64440803f87b4843_18577.jpg,0,0,0.9996148164359577
64440803f87b4843_18578.jpg,training,64440803f87b4843_18578.jpg,0,0,0.9996071722905349
64440803f87b4843_18580.jpg,training,64440803f87b4843_18580.jpg,0,0,0.9996089664022385
64440803f87b4843_18583.jpg,training,64440803f87b4843_18583.jpg,2,0,0.9995956693324318
64440803f87b4843_18585.jpg,training,64440803f87b4843_18585.jpg,0,0,0.9995984986057956
64440803f87b4843_18586.jpg,training,64440803f87b4843_18585.jpg,0,1,0.9905486168667341
64440803f87b4843_18587.jpg,training,64440803f87b4843_18587.jpg,0,0,0.9996042622847451
64440803f87b4843_18588.jpg,training,64440803f87b4843_18588.jpg,0,0,0.9996170697352998
64440803f87b4843_18589.jpg,training,64440803f87b4843_18589.jpg,0,0,0.9996086266196798
64440803f87b4843_18590.jpg,training,64440803f87b4843_18590.jpg,0,0,0.9996065523321811
64440803f87b4843_18592.jpg,training,64440803f87b4843_18592.jpg,0,1,0.9996024520338107
64440803f87b4843_18594.jpg,training,64440803f87b4843_18594.jpg,0,0,0.9996073298912144
64440803f87b4843_18595.jpg,training,64440803f87b4843_18595.jpg,0,0,0.9996094979137617
64440803f87b4843_18597.jpg,training,64440803f87b4843_18597.jpg,2,0,0.9996159705590184
64440803f87b4843_18599.jpg,training,64440803f87b4843_18599.jpg,0,0,0.9996020557410258
64440803f87b4843_18600.jpg,training,64440803f87b4843_18600.jpg,0,0,0.9995752087130597
64440803f87b4843_18602.jpg,training,64440803f87b4843_18602.jpg,0,1,0.99959429166753
64440803f87b4843_18603.jpg,training,64440803f87b4843_18605.jpg,0,0,0.985784651033996
64440803f87b4843_18608.jpg,training,64440803f87b4843_18608.jpg,0,0,0.9996361336887025
64440803f87b4843_18609.jpg,training,64440803f87b4843_18609.jpg,0,0,0.9996342190927828
64440803f87b4843_18613.jpg,training,64440803f87b4843_18613.jpg,0,1,0.9996297246226903
64440803f87b4843_18614.jpg,training,64440803f87b4843_18614.jpg,0,0,0.999632466886556
64440803f87b4843_18616.jpg,training,64440803f87b4843_18610.jpg,2,0,0.9885032382104524
64440803f87b4843_18617.jpg,training,64440803f87b4843_18617.jpg,0,0,0.9996364938590364
64440803f87b4843_18619.jpg,training,64440803f87b4843_18619.jpg,0,0,0.9996286799246565
64440803f87b4843_18621.jpg,training,64440803f87b4843_18621.jpg,0,0,0.9996131060822494
64440803f87b4843_18622.jpg,training,64440803f87b4843_18624.jpg,0,0,0.9871628978349201
64440803f87b4843_18624.jpg,training,64440803f87b4843_18624.jpg,0,0,0.9996084905872697
64440803f87b4843_18625.jpg,training,64440803f87b4843_18625.jpg,0,0,0.9996060427616854
64440803f87b4843_18626.jpg,training,64440803f87b4843_18626.jpg,0,1,0.9996116720344645
64440803f87b4843_18628.jpg,training,64440803f87b4843_18628.jpg,0,0,0.9996160114174225
64440803f87b4843_18631.jpg,training,64440803f87b4843_18633.jpg,2,0,0.9837764482435329
64440803f87b4843_18632.jpg,training,64440803f87b4843_18632.jpg,0,0,0.9996163788001854
64440803f87b4843_18634.jpg,training,64440803f87b4843_18634.jpg,0,0,0.9995866554842677
64440803f87b4843_18636.jpg,training,64440803f87b4843_18636.jpg,0,1,0.9995863078754842
64440803f87b4843_18639.jpg,training,64440803f87b4843_18638.jpg,0,0,0.9963474172382749
64440803f87b4843_18640.jpg,training,64440803f87b4843_18640.jpg,0,0,0.9996278760869302
64440803f87b4843_18641.jpg,training,64440803f87b4843_18641.jpg,0,1,0.9996239122697093
64440803f87b4843_18642.jpg,training,64440803f87b4843_18642.jpg,0,0,0.9996198822043563
64440803f87b4843_18643.jpg,training,64440803f87b4843_18643.jpg,0,0,0.9996210243532968
64440803f87b4843_18644.jpg,training,64440803f87b4843_18625.jpg,0,0,0.9805082018924215
64440803f87b4843_18646.jpg,training,64440803f87b4843_18646.jpg,0,0,0.9996054815701909
64440803f87b4843_18647.jpg,training,64440803f87b4843_18647.jpg,0,1,0.9995695709438815
64440803f87b4843_18648.jpg,training,64440803f87b4843_18648.jpg,0,0,0.9996326589185557
64440803f87b4843_18649.jpg,training,64440803f87b4843_18649.jpg,2,0,0.9996650056562243
64440803f87b4843_18650.jpg,training,64440803f87b4843_18650.jpg,2,1,0.9996847291972538
64440803f87b4843_18651.jpg,training,64440803f87b4843_18651.jpg,0,0,0.9996678320065606
64440803f87b4843_18652.jpg,training,64440803f87b4843_18652.jpg,0,0,0.9996239655232989
64440803f87b4843_18653.jpg,training,64440803f87b4843_18652.jpg,2,0,0.9687001272548394
64440803f87b4843_18654.jpg,training,64440803f87b4843_18654.jpg,0,1,0.9996117106646744
64440803f87b4843_18655.jpg,training,64440803f87b4843_18655.jpg,0,0,0.9996117303689003
64440803f87b4843_18656.jpg,training,64440803f87b4843_18656.jpg,0,0,0.9996118128766807
64440803f87b4843_18660.jpg,training,64440803f87b4843_18660.jpg,0,0,0.9996931308166108
64440803f87b4843_18662.jpg,training,64440803f87b4843_18662.jpg,0,0,0.9997148167424742
64440803f87b4843_18663.jpg,training,64440803f87b4843_18663.jpg,0,0,0.9997019033251175
64440803f87b4843_18664.jpg,training,64440803f87b4843_18664.jpg,0,1,0.9996849540929529
64440803f87b4843_18665.jpg,training,64440803f87b4843_18665.jpg,0,0,0.9996787139589491
64440803f87b4843_18666.jpg,training,64440803f87b4843_18666.jpg,2,0,0.9996843624738597
64440803f87b4843_18667.jpg,training,64440803f87b4843_18666.jpg,2,0,0.9907686325809067
64440803f87b4843_18668.jpg,training,64440803f87b4843_18668.jpg,0,0,0.9996670876560316
64440803f87b4843_18670.jpg,training,64440803f87b4843_18670.jpg,0,0,0.9995998215993006
64440803f87b4843_18676.jpg,training,64440803f87b4843_18676.jpg,0,0,0.9995908397452777
64440803f87b4843_18677.jpg,training,64440803f87b4843_18677.jpg,0,1,0.9996191454152354
64440803f87b4843_18678.jpg,training,64440803f87b4843_18678.jpg,0,0,0.9996037877851791
64440803f87b4843_18690.jpg,training,64440803f87b4843_18690.jpg,0,0,0.9996374087653008
64440803f87b4843_18691.jpg,training,64440803f87b4843_18691.jpg,0,0,0.9996772088301731
64440803f87b4843_18692.jpg,training,64440803f87b4843_18692.jpg,0,0,0.9996126316094054
64440803f87b4843_18708.jpg,training,64440803f87b4843_18708.jpg,0,1,0.9996202530221133
64440803f87b4843_18709.jpg,training,64440803f87b4843_18709.jpg,0,0,0.9996148970003271
64440803f87b4843_18710.jpg,training,64440803f87b4843_18710.jpg,2,0,0.9995949914678569
64440803f87b4843_18711.jpg,training,64440803f87b4843_18711.jpg,0,3,0.9995937207345734
64440803f87b4843_18712.jpg,training,64440803f87b4843_18712.jpg,0,2,0.9995780358168431
64440803f87b4843_18713.jpg,training,64440803f87b4843_18713.jpg,0,0,0.9995751590738506
64440803f87b4843_18714.jpg,training,64440803f87b4843_18714.jpg,0,1,0.9995874568425261
64440803f87b4843_18715.jpg,training,64440803f87b4843_18715.jpg,0,0,0.9995868866839808
64440803f87b4843_18716.jpg,training,64440803f87b4843_18716.jpg,2,0,0.9996074999525679
64440803f87b4843_18717.jpg,training,64440803f87b4843_18717.jpg,2,0,0.9996170627793963
64440803f87b4843_18719.jpg,training,64440803f87b4843_18719.jpg,2,0,0.9996179789849562
64440803f87b4843_18720.jpg,training,64440803f87b4843_18720.jpg,0,0,0.9996050885875923
64440803f87b4843_18721.jpg,training,64440803f87b4843_18721.jpg,0,0,0.9995508472508692
64440803f87b4843_18722.jpg,training,64440803f87b4843_18722.jpg,0,0,0.9995400037346232
64440803f87b4843_18724.jpg,training,64440803f87b4843_18724.jpg,0,2,0.9995449322263811
64440803f87b4843_18725.jpg,training,64440803f87b4843_18725.jpg,0,1,0.9995426506470249
64440803f87b4843_18726.jpg,training,64440803f87b4843_18726.jpg,0,0,0.9995360686596443
64440803f87b4843_18727.jpg,training,64440803f87b4843_18727.jpg,2,0,0.9995003676170999
64440803f87b4843_18728.jpg,training,64440803f87b4843_18728.jpg,0,0,0.999570374856506
64440803f87b4843_18733.jpg,training,64440803f87b4843_18733.jpg,0,1,0.9995810337374129
64440803f87b4843_18736.jpg,training,64440803f87b4843_18736.jpg,0,0,0.999566440314057
64440803f87b4843_18737.jpg,training,64440803f87b4843_18737.jpg,0,0,0.9995398973273125
64440803f87b4843_18738.jpg,training,64440803f87b4843_18738.jpg,0,1,0.9995371232208173
64440803f87b4843_18739.jpg,training,64440803f87b4843_18739.jpg,0,0,0.9995443085964253
64440803f87b4843_18741.jpg,training,64440803f87b4843_18741.jpg,0,1,0.9995184294485464
64440803f87b4843_18742.jpg,training,64440803f87b4843_18742.jpg,0,1,0.9995371447884992
64440803f87b4843_18744.jpg,training,64440803f87b4843_18744.jpg,0,0,0.9995647622885294
64440803f87b4843_18745.jpg,training,64440803f87b4843_18745.jpg,0,0,0.9995578081374772
64440803f87b4843_18746.jpg,training,64440803f87b4843_18746.jpg,0,1,0.9995424692562694
64440803f87b4843_18748.jpg,training,64440803f87b4843_18748.jpg,0,0,0.9995254111907622
64440803f87b4843_18749.jpg,training,64440803f87b4843_18749.jpg,0,1,0.9995417186381632
64440803f87b4843_18750.jpg,training,64440803f87b4843_18750.jpg,0,0,0.9995606487199548
64440803f87b4843_18751.jpg,training,64440803f87b4843_18751.jpg,0,0,0.9995908340632144
64440803f87b4843_18758.jpg,training,64440803f87b4843_18757.jpg,2,0,0.9788832890914618
64440803f87b4843_18759.jpg,training,64440803f87b4843_18759.jpg,0,0,0.9995719743325496
64440803f87b4843_18761.jpg,training,64440803f87b4843_18761.jpg,2,0,0.9996004491535075
64440803f87b4843_18762.jpg,training,64440803f87b4843_18762.jpg,0,1,0.9995932004178796
64440803f87b4843_18763.jpg,training,64440803f87b4843_18763.jpg,2,0,0.9995948653874257
64440803f87b4843_18764.jpg,training,64440803f87b4843_18764.jpg,0,0,0.9995815400434774
64440803f87b4843_18765.jpg,training,64440803f87b4843_18765.jpg,0,1,0.9995836828678861
